Id,Tags,dataset,estimator,embedding_dim,batch_size,learning_rate,model_seed,n_epochs,prec_train,prec_valid,prec_test,mrr_train,mrr_valid,mrr_test,recall_train,recall_valid,recall_test
LDAEXP-85,"[""success""]",goodbooks,NMFEst,32.0,128.0,0.001,4203564202.0,94.0,0.3053964510332435,0.0284104635361618,0.0282681311215535,0.0182585468980071,0.0284514757019811,0.028688484914882,0.0307716443846604,0.0501915151361626,0.0500121960219891
LDAEXP-92,"[""success""]",goodbooks,NMFEst,32.0,128.0,0.001,2764130162.0,90.0,0.307696915244085,0.0282066284161256,0.0282228387023721,0.0181526040796193,0.0286055472239477,0.0287659384589563,0.0309989909881896,0.0498254870379418,0.0498833858856774
LDAEXP-133,"[""success""]",goodbooks,NMFEst,32.0,64.0,0.001,2764130162.0,99.0,0.3056865828092243,0.0279046504605163,0.0279775047651399,0.0178021439911886,0.0280294337593102,0.0282624588360048,0.0307776916429301,0.049250332726754,0.0494879087655498
LDAEXP-53,"[""success""]",goodbooks,NMFEst,32.0,64.0,0.001,4203564202.0,99.0,0.3036013776579814,0.0279405103427449,0.0278888071109098,0.0178715610003361,0.0279526022315366,0.0281309282015484,0.030564930454392,0.0493440853082859,0.0493844484097258
LDAEXP-61,"[""success""]",goodbooks,NMFEst,32.0,128.0,0.001,3128845410.0,88.0,0.3034329140461215,0.0276309829382455,0.0276113910434241,0.0180347041683732,0.0282670799183423,0.0284440134049521,0.0305761985436484,0.0488771921650659,0.0488469909978116
LDAEXP-84,"[""success""]",goodbooks,NMFEst,32.0,64.0,0.001,3128845410.0,96.0,0.3026860587002096,0.0274309225426543,0.0274321085508313,0.0177452722625121,0.0278259888548633,0.0279655213425436,0.0304864701384351,0.0484656656013047,0.0484982433736028
LDAEXP-177,"[""success""]",goodbooks,PopEst,,,,3128845410.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-166,"[""success""]",goodbooks,PopEst,,,,4203564202.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-165,"[""success""]",goodbooks,PopEst,,,,2764130162.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-75,"[""success""]",goodbooks,PopEst,,,,3128845410.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-38,"[""success""]",goodbooks,PopEst,,,,4203564202.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-37,"[""success""]",goodbooks,PopEst,,,,2764130162.0,,0.2978548966756514,0.0269892797825758,0.0270792051180433,0.0154542985349253,0.0236966752626048,0.0239177303382626,0.0299352293715523,0.0477019459653784,0.0478673414284298
LDAEXP-47,"[""success""]",goodbooks,NMFEst,16.0,128.0,0.001,2764130162.0,99.0,0.2948356543875411,0.0265985958025064,0.0264356753288418,0.0125160265233663,0.019906136741359,0.0200449157130181,0.0296517032460476,0.0469340027490906,0.046623204631867
LDAEXP-70,"[""success""]",goodbooks,NMFEst,16.0,128.0,0.001,3128845410.0,99.0,0.2941711590296496,0.0263192661935678,0.0262582800203815,0.0123102507851911,0.0196435171392959,0.0197522163351915,0.029586350830619,0.0463231644888315,0.0460895796581946
LDAEXP-41,"[""success""]",goodbooks,NMFEst,16.0,128.0,0.001,4203564202.0,99.0,0.2917041030248577,0.0264343952891438,0.0262507312838513,0.0123729551869361,0.0199398619672362,0.0199454860660451,0.0293430695869312,0.0465654193138378,0.0463187101666394
LDAEXP-87,"[""success""]",goodbooks,NMFEst,16.0,64.0,0.001,2764130162.0,99.0,0.2581012279125487,0.0228578438773969,0.0230576157315669,0.0119387115198777,0.0163752352433692,0.0165419946578014,0.0257868160651709,0.0396514510377269,0.0402296611970759
LDAEXP-146,"[""success""]",goodbooks,NMFEst,16.0,64.0,0.001,4203564202.0,99.0,0.2604222821203952,0.0229880718707534,0.0229104153692275,0.0118535249324587,0.016412254305895,0.0166111697524024,0.0260281609585647,0.0400551692846508,0.0401648386823248
LDAEXP-155,"[""success""]",goodbooks,NMFEst,16.0,64.0,0.001,3128845410.0,99.0,0.2593085504642108,0.0226974180884795,0.0227009379305138,0.0118788781504348,0.0165226616570742,0.0166292429795389,0.025895291164666,0.03958809596287,0.0396672320856443
LDAEXP-72,"[""success""]",goodbooks,NMFEst,4.0,128.0,0.001,3128845410.0,15.0,0.2480196166516921,0.0224633851728823,0.0220555209571797,0.0082308866620943,0.0124745769071584,0.0124337295961014,0.0247697314263366,0.0391370344608308,0.0384198409644809
LDAEXP-16,"[""success""]",goodbooks,NMFEst,4.0,128.0,0.001,2764130162.0,15.0,0.2473700958370769,0.0224388494639891,0.0219819207760101,0.00822929790363,0.0124659478760318,0.0124344660197815,0.0246826483319935,0.0389346191833457,0.0383091813778812
LDAEXP-142,"[""success""]",goodbooks,NMFEst,4.0,128.0,0.001,4203564202.0,15.0,0.2456873315363882,0.0220538275705873,0.0218309460454056,0.00816428094422,0.0123111883703755,0.0122957830256523,0.0245251508620869,0.0381831473609735,0.0379473975075947
LDAEXP-62,"[""success""]",goodbooks,NMFEst,8.0,64.0,0.001,3128845410.0,74.0,0.2274539532794249,0.0193303638834365,0.0192606012568646,0.0071300070220498,0.0101721882933748,0.0101240307349413,0.0225858875654147,0.0334136844853037,0.0333102283741785
LDAEXP-156,"[""success""]",goodbooks,NMFEst,8.0,64.0,0.001,4203564202.0,74.0,0.2259827044025157,0.0192057979767476,0.0190114929513672,0.0071093789855193,0.0101109339272622,0.0100995617821932,0.0224260779006798,0.033298702037919,0.0330849680338668
LDAEXP-107,"[""success""]",goodbooks,NMFEst,8.0,128.0,0.001,3128845410.0,82.0,0.2445099580712788,0.019101993054507,0.0189888467417765,0.010361871694241,0.014996628556068,0.0151212180199783,0.024396251591045,0.0333484613296887,0.0335658324371655
LDAEXP-121,"[""success""]",goodbooks,NMFEst,8.0,128.0,0.001,4203564202.0,79.0,0.2323225516621743,0.018414993205496,0.0183849478193587,0.0105021587664135,0.0148206501742451,0.0149385817458932,0.023112631124865,0.0320571382573313,0.0322225009751663
LDAEXP-141,"[""success""]",goodbooks,NMFEst,8.0,128.0,0.001,2764130162.0,78.0,0.2285920185684337,0.0184697267099501,0.0183585272415029,0.0104921918634924,0.0147490239048886,0.0147377311114881,0.0227354096836825,0.0320437301977927,0.0322811185205598
LDAEXP-54,"[""success""]",goodbooks,NMFEst,8.0,64.0,0.001,2764130162.0,78.0,0.2207359988020365,0.0184546278121697,0.018073562437487,0.0069623289421721,0.0098337810204287,0.0097982454020175,0.021919405191917,0.0320158307906829,0.0312501035985733
LDAEXP-93,"[""success""]",goodbooks,NMFEst,4.0,64.0,0.001,3128845410.0,13.0,0.2247678945792153,0.0181507624943379,0.0178772952877012,0.0105041096145957,0.0142367716247459,0.014387947813422,0.0223200954960799,0.0314366966047051,0.031285594734998
LDAEXP-19,"[""success""]",goodbooks,NMFEst,4.0,64.0,0.001,2764130162.0,14.0,0.2207079215333932,0.0175241582364487,0.0173715299401762,0.0104206251476848,0.0142090815914164,0.0142630826894498,0.0218667167385766,0.0304096548787232,0.0303767367628955
LDAEXP-36,"[""success""]",goodbooks,NMFEst,4.0,64.0,0.001,4203564202.0,14.0,0.2201051961665169,0.0172637022497357,0.0170299496121836,0.0103990200879685,0.0141161448058214,0.0142648589098076,0.0218031604765016,0.0300736809239931,0.0298013565337302
